64.5
71.1
71.9
72.6
74.1
82.7
83.8
85.1
86.1
86.8
89.0
90.1
95.5
97.9
100.0
102.9
103.2
103.6
105.3
105.8
106.7
107.5
108.1
108.7
109.1
109.3
110.0
110.1
112.9
113.0
113.8
115.4
116.3
117.0
117.9
118.0
118.4
119.0
119.5
119.7
120.5
120.8
121.2
121.7
121.8
122.2
122.3
122.8
122.9
123.9
124.2
124.2
124.3
124.5
124.7
126.7
127.7
127.8
128.2
128.5
128.9
129.2
129.4
130.0
131.1
131.5
132.5
132.5
134.1
134.1
134.2
134.9
135.7
136.4
136.4
136.7
137.4
138.6
138.8
139.4
139.9
139.9
140.4
140.5
140.9
141.7
143.1
143.4
143.6
143.8
144.9
145.3
146.0
146.1
147.5
148.3
148.5
148.7
153.3
153.6
154.0
154.5
154.7
155.4
155.5
155.8
156.5
157.4
158.4
158.7
159.0
162.3
164.4
169.8
174.6
175.7
187.4
