64.5,1,0.008547008547008548
71.1,1,0.008547008547008548
71.9,1,0.008547008547008548
72.6,1,0.008547008547008548
74.1,1,0.008547008547008548
82.7,1,0.008547008547008548
83.8,1,0.008547008547008548
85.1,1,0.008547008547008548
86.1,1,0.008547008547008548
86.8,1,0.008547008547008548
89.0,1,0.008547008547008548
90.1,1,0.008547008547008548
95.5,1,0.008547008547008548
97.9,1,0.008547008547008548
100.0,1,0.008547008547008548
102.9,1,0.008547008547008548
103.2,1,0.008547008547008548
103.6,1,0.008547008547008548
105.3,1,0.008547008547008548
105.8,1,0.008547008547008548
106.7,1,0.008547008547008548
107.5,1,0.008547008547008548
108.1,1,0.008547008547008548
108.7,1,0.008547008547008548
109.1,1,0.008547008547008548
109.3,1,0.008547008547008548
110.0,1,0.008547008547008548
110.1,1,0.008547008547008548
112.9,1,0.008547008547008548
113.0,1,0.008547008547008548
113.8,1,0.008547008547008548
115.4,1,0.008547008547008548
116.3,1,0.008547008547008548
117.0,1,0.008547008547008548
117.9,1,0.008547008547008548
118.0,1,0.008547008547008548
118.4,1,0.008547008547008548
119.0,1,0.008547008547008548
119.5,1,0.008547008547008548
119.7,1,0.008547008547008548
120.5,1,0.008547008547008548
120.8,1,0.008547008547008548
121.2,1,0.008547008547008548
121.7,1,0.008547008547008548
121.8,1,0.008547008547008548
122.2,1,0.008547008547008548
122.3,1,0.008547008547008548
122.8,1,0.008547008547008548
122.9,1,0.008547008547008548
123.9,1,0.008547008547008548
124.2,2,0.017094017094017096
124.3,1,0.008547008547008548
124.5,1,0.008547008547008548
124.7,1,0.008547008547008548
126.7,1,0.008547008547008548
127.7,1,0.008547008547008548
127.8,1,0.008547008547008548
128.2,1,0.008547008547008548
128.5,1,0.008547008547008548
128.9,1,0.008547008547008548
129.2,1,0.008547008547008548
129.4,1,0.008547008547008548
130.0,1,0.008547008547008548
131.1,1,0.008547008547008548
131.5,1,0.008547008547008548
132.5,2,0.017094017094017096
134.1,2,0.017094017094017096
134.2,1,0.008547008547008548
134.9,1,0.008547008547008548
135.7,1,0.008547008547008548
136.4,2,0.017094017094017096
136.7,1,0.008547008547008548
137.4,1,0.008547008547008548
138.6,1,0.008547008547008548
138.8,1,0.008547008547008548
139.4,1,0.008547008547008548
139.9,2,0.017094017094017096
140.4,1,0.008547008547008548
140.5,1,0.008547008547008548
140.9,1,0.008547008547008548
141.7,1,0.008547008547008548
143.1,1,0.008547008547008548
143.4,1,0.008547008547008548
143.6,1,0.008547008547008548
143.8,1,0.008547008547008548
144.9,1,0.008547008547008548
145.3,1,0.008547008547008548
146.0,1,0.008547008547008548
146.1,1,0.008547008547008548
147.5,1,0.008547008547008548
148.3,1,0.008547008547008548
148.5,1,0.008547008547008548
148.7,1,0.008547008547008548
153.3,1,0.008547008547008548
153.6,1,0.008547008547008548
154.0,1,0.008547008547008548
154.5,1,0.008547008547008548
154.7,1,0.008547008547008548
155.4,1,0.008547008547008548
155.5,1,0.008547008547008548
155.8,1,0.008547008547008548
156.5,1,0.008547008547008548
157.4,1,0.008547008547008548
158.4,1,0.008547008547008548
158.7,1,0.008547008547008548
159.0,1,0.008547008547008548
162.3,1,0.008547008547008548
164.4,1,0.008547008547008548
169.8,1,0.008547008547008548
174.6,1,0.008547008547008548
175.7,1,0.008547008547008548
187.4,1,0.008547008547008548
