320,2,0.017094017094017096
321,1,0.008547008547008548
330,1,0.008547008547008548
331,1,0.008547008547008548
340,1,0.008547008547008548
344,1,0.008547008547008548
351,2,0.017094017094017096
359,1,0.008547008547008548
362,1,0.008547008547008548
386,2,0.017094017094017096
390,1,0.008547008547008548
391,1,0.008547008547008548
392,1,0.008547008547008548
393,2,0.017094017094017096
395,1,0.008547008547008548
396,2,0.017094017094017096
399,1,0.008547008547008548
402,1,0.008547008547008548
403,1,0.008547008547008548
405,1,0.008547008547008548
406,2,0.017094017094017096
408,2,0.017094017094017096
411,1,0.008547008547008548
412,2,0.017094017094017096
413,1,0.008547008547008548
415,1,0.008547008547008548
416,1,0.008547008547008548
418,2,0.017094017094017096
419,1,0.008547008547008548
421,2,0.017094017094017096
422,1,0.008547008547008548
423,1,0.008547008547008548
426,1,0.008547008547008548
433,2,0.017094017094017096
434,3,0.02564102564102564
437,2,0.017094017094017096
438,3,0.02564102564102564
440,2,0.017094017094017096
442,1,0.008547008547008548
443,3,0.02564102564102564
444,1,0.008547008547008548
445,1,0.008547008547008548
449,1,0.008547008547008548
452,1,0.008547008547008548
453,2,0.017094017094017096
458,1,0.008547008547008548
461,1,0.008547008547008548
462,1,0.008547008547008548
463,4,0.03418803418803419
465,2,0.017094017094017096
467,1,0.008547008547008548
468,1,0.008547008547008548
472,1,0.008547008547008548
473,1,0.008547008547008548
474,1,0.008547008547008548
475,1,0.008547008547008548
480,1,0.008547008547008548
481,1,0.008547008547008548
482,2,0.017094017094017096
483,1,0.008547008547008548
484,1,0.008547008547008548
486,1,0.008547008547008548
487,1,0.008547008547008548
488,1,0.008547008547008548
490,1,0.008547008547008548
496,2,0.017094017094017096
500,1,0.008547008547008548
502,1,0.008547008547008548
503,1,0.008547008547008548
504,1,0.008547008547008548
505,1,0.008547008547008548
506,1,0.008547008547008548
508,1,0.008547008547008548
510,2,0.017094017094017096
514,2,0.017094017094017096
518,1,0.008547008547008548
522,1,0.008547008547008548
523,1,0.008547008547008548
525,1,0.008547008547008548
532,1,0.008547008547008548
542,1,0.008547008547008548
543,1,0.008547008547008548
545,1,0.008547008547008548
547,2,0.017094017094017096
560,1,0.008547008547008548
566,1,0.008547008547008548
569,1,0.008547008547008548
593,1,0.008547008547008548
