F1,F2,F3
97.47306672182899,6685.583359386249,1.5843847486831082
84.21011823443659,4842.204260926951,1.5449346440403287
78.1526927141589,4193.551702143246,1.496962596046242
76.6054320525278,4018.969760530549,1.4907161112359706
76.6054320525278,4018.969760530549,1.4907161112359706
